app_id	nb_instances	core	memory	inter_degree	inter_aff
461	1	1	2	48	[(3176, 0), (3086, 0), (7811, 0), (963, 0), (4965, 0), (6760, 0), (8967, 0), (4259, 0), (6336, 0), (1715, 0), (5794, 0), (2998, 0), (6819, 0), (5456, 0), (5220, 0), (2816, 0), (6217, 0), (3290, 0), (4633, 0), (6538, 0), (389, 0), (321, 0), (985, 0), (3908, 0), (2262, 0), (3301, 0), (652, 0), (9338, 0), (1871, 0), (4701, 0), (634, 0), (6379, 0), (3912, 0), (7808, 0), (3106, 0), (4774, 0), (1391, 0), (2298, 0), (4360, 0), (6939, 0), (6075, 0), (98, 0), (279, 0), (9324, 0), (7776, 0), (5864, 0), (3722, 0), (6629, 0)]
462	1	2	32	0	[]
463	2	1	2	0	[]
464	73	6	8	26	[(6683, 0), (6911, 0), (3654, 0), (4608, 0), (7970, 0), (3629, 2), (281, 0), (4825, 0), (5942, 0), (7217, 0), (6873, 0), (8223, 2), (6381, 0), (3802, 2), (971, 2), (7778, 2), (1637, 0), (8417, 0), (1599, 2), (4210, 2), (9047, 0), (7009, 2), (7481, 2), (3890, 2), (2098, 2), (4424, 0)]
465	3	1	8	1	[(6659, 0)]
466	1	6	8	0	[]
467	4	1	8	0	[]
468	6	1	8	1	[(798, 0)]
469	2	1	2	0	[]
470	1	1	1	1	[(3157, 1)]
471	1	1	8	0	[]
472	2	1	8	0	[]
473	77	3	8	20	[(6659, 0), (1326, 1), (1661, 2), (2627, 2), (1356, 0), (8135, 2), (4608, 0), (4048, 0), (1592, 0), (3284, 0), (5942, 2), (1062, 1), (3250, 0), (798, 0), (7229, 0), (6261, 1), (8756, 0), (7443, 0), (3292, 0), (6275, 1)]
474	2	1	8	0	[]
475	1	1	3	0	[]
476	5	6	8	0	[]
477	1	1	8	0	[]
478	2	1	8	0	[]
479	2	1	8	0	[]
480	3	3	8	1	[(7222, 0)]
481	2	1	3	0	[]
482	6	1	8	0	[]
483	14	1	8	1	[(6858, 1)]
484	5	1	8	0	[]
485	3	1	8	0	[]
486	2	1	6	0	[]
487	19	1	32	0	[]
488	1	16	60	0	[]
489	2	1	8	0	[]
490	2	1	8	0	[]
491	35	1	8	2	[(6659, 0), (3383, 1)]
492	2	1	8	0	[]
493	6	1	8	0	[]
494	2	1	2	1	[(798, 0)]
495	1	4	8	0	[]
496	6	1	8	2	[(4825, 0), (991, 0)]
497	1	1	5	0	[]
498	2	1	8	0	[]
499	2	1	8	0	[]
500	3	2	16	0	[]
501	2	1	8	0	[]
502	2	1	8	0	[]
503	2	2	8	3	[(5453, 0), (5138, 0), (4107, 0)]
504	1	1	8	0	[]
505	14	2	8	2	[(1454, 1), (798, 0)]
506	2	1	8	0	[]
507	3	2	8	1	[(798, 0)]
508	1	1	8	0	[]
509	1	4	8	0	[]
510	2	1	16	0	[]
511	2	1	8	0	[]
512	1	1	1	0	[]
513	11	2	8	0	[]
514	5	1	8	2	[(399, 1), (4825, 2)]
515	5	1	8	0	[]
516	17	2	8	0	[]
517	1	1	8	0	[]
518	1	1	8	0	[]
519	3	1	8	0	[]
520	1	1	8	1	[(798, 0)]
521	2	1	8	0	[]
522	2	1	2	0	[]
523	2	4	8	0	[]
524	1	1	8	0	[]
525	1	3	8	0	[]
526	3	1	8	0	[]
527	2	2	8	0	[]
528	2	1	8	0	[]
529	2	1	8	1	[(4085, 2)]
530	1	1	8	0	[]
531	2	1	8	0	[]
532	1	1	8	0	[]
533	15	1	8	3	[(3757, 2), (1046, 1), (774, 0)]
534	2	1	8	0	[]
535	4	2	8	2	[(798, 0), (5011, 1)]
536	51	2	8	240	[(7279, 0), (7309, 0), (6334, 0), (6683, 0), (1916, 0), (7096, 0), (5063, 0), (4341, 0), (949, 0), (7925, 0), (1051, 0), (7768, 0), (1031, 0), (4530, 0), (2166, 0), (1447, 0), (9269, 0), (1705, 0), (7935, 0), (365, 0), (6708, 0), (4274, 0), (290, 0), (5607, 0), (7058, 0), (4471, 0), (3464, 0), (6235, 0), (6964, 0), (2917, 0), (7522, 0), (7154, 0), (4393, 0), (8069, 0), (3709, 0), (1024, 0), (4595, 0), (1425, 0), (4210, 2), (1222, 0), (6736, 0), (6827, 0), (3540, 0), (2123, 0), (7772, 0), (6047, 0), (3321, 0), (6325, 0), (4704, 0), (1640, 0), (4819, 0), (1927, 0), (3112, 0), (7379, 0), (7009, 0), (6269, 0), (7942, 0), (7970, 0), (459, 0), (5411, 0), (3612, 0), (7447, 0), (7267, 0), (510, 0), (4551, 0), (8191, 0), (5106, 0), (3032, 0), (6393, 0), (3526, 0), (7080, 0), (5028, 0), (9188, 0), (2850, 0), (5855, 0), (7414, 0), (8194, 0), (7792, 0), (4373, 0), (6304, 0), (9145, 0), (3845, 0), (5418, 0), (1235, 0), (9228, 0), (5740, 0), (7874, 0), (122, 0), (2668, 0), (1599, 0), (1788, 0), (2745, 0), (793, 0), (9100, 0), (1998, 0), (3788, 0), (4169, 0), (7778, 0), (3253, 0), (6054, 0), (4449, 0), (8684, 0), (8787, 0), (854, 0), (8931, 0), (3048, 0), (6710, 0), (5905, 0), (4576, 1), (3595, 0), (9207, 0), (2185, 0), (3327, 0), (9049, 0), (3178, 0), (4175, 0), (3721, 0), (2700, 0), (238, 0), (3654, 0), (369, 0), (5496, 0), (8698, 0), (3559, 0), (6139, 0), (8139, 0), (281, 0), (22, 0), (2492, 0), (6161, 2), (4778, 0), (2082, 0), (8199, 0), (772, 0), (7639, 2), (3487, 0), (6137, 0), (7613, 0), (208, 0), (4221, 0), (9084, 0), (1328, 0), (7889, 0), (1067, 0), (476, 0), (7217, 0), (8722, 0), (4706, 0), (5807, 0), (1259, 0), (5684, 0), (5313, 0), (3127, 0), (8410, 0), (8168, 0), (5995, 0), (5778, 0), (8970, 0), (7738, 0), (5389, 0), (4042, 0), (2500, 0), (5929, 0), (143, 0), (1746, 0), (7733, 0), (9163, 0), (1405, 0), (4825, 0), (3349, 0), (7784, 0), (3994, 0), (3890, 1), (1059, 0), (7486, 0), (685, 0), (5336, 0), (188, 0), (1227, 0), (4231, 0), (95, 0), (7843, 0), (5111, 0), (2657, 0), (1904, 0), (3103, 0), (2488, 0), (4939, 0), (160, 0), (6659, 0), (6694, 0), (3292, 2), (3886, 0), (2089, 0), (2900, 0), (6188, 0), (2510, 0), (3019, 0), (5071, 0), (4864, 0), (585, 0), (1093, 0), (8842, 0), (8223, 1), (3571, 0), (8324, 0), (3070, 0), (3802, 0), (2767, 0), (1887, 0), (9138, 0), (8569, 0), (1503, 0), (3692, 0), (2033, 0), (6152, 0), (6605, 0), (3077, 0), (8155, 0), (3849, 0), (5690, 0), (3105, 0), (2797, 0), (8618, 0), (575, 0), (5470, 0), (2491, 0), (7067, 0), (7928, 0), (6578, 0), (5086, 0), (5127, 0), (7578, 0), (2485, 0), (1464, 0), (1778, 0), (1781, 0), (1443, 0), (1238, 0), (4424, 0)]
537	2	4	8	0	[]
538	2	1	8	0	[]
539	2	1	8	0	[]
540	3	1	8	0	[]
541	35	2	8	13	[(3654, 0), (4349, 0), (7639, 0), (456, 0), (3414, 0), (4471, 0), (7597, 1), (4210, 0), (4400, 0), (6381, 0), (7935, 0), (6408, 0), (8653, 0)]
542	1	1	8	1	[(1584, 1)]
543	1	1	8	0	[]
544	22	6	8	13	[(8308, 2), (1336, 0), (3303, 2), (4025, 0), (8776, 2), (4534, 2), (3328, 1), (798, 0), (4543, 2), (2178, 2), (7664, 1), (2902, 1), (8653, 0)]
545	3	1	3	0	[]
546	2	1	8	0	[]
547	2	1	6	0	[]
548	2	2	8	0	[]
549	2	1	16	0	[]
550	2	1	16	0	[]
551	16	3	8	1	[(798, 0)]
552	4	1	8	0	[]
553	1	1	8	0	[]
554	2	1	2	0	[]
555	6	1	8	0	[]
556	9	1	8	1	[(798, 0)]
557	2	1	8	0	[]
558	4	2	8	0	[]
559	1	1	8	0	[]
560	2	1	8	0	[]
561	2	1	8	0	[]
562	33	2	8	10	[(9049, 0), (575, 0), (2224, 0), (5522, 0), (182, 2), (2668, 0), (7733, 0), (688, 0), (7889, 0), (1624, 0)]
563	2	1	8	0	[]
564	2	1	8	0	[]
565	43	24	32	1	[(7431, 1)]
566	2	1	8	0	[]
567	2	1	5	0	[]
568	3	1	8	0	[]
569	4	1	8	0	[]
570	8	1	8	2	[(798, 0), (1919, 1)]
571	2	1	8	0	[]
572	18	2	8	1	[(8842, 0)]
573	3	1	8	0	[]
574	2	1	8	0	[]
575	7	1	4	0	[]
576	2	1	2	0	[]
577	1	2	8	21	[(1416, 0), (1904, 0), (6269, 0), (1051, 0), (281, 0), (3886, 0), (7443, 0), (8347, 0), (9052, 0), (9095, 0), (3906, 0), (3987, 0), (8221, 1), (1356, 0), (2353, 0), (208, 0), (3657, 0), (4039, 1), (2621, 2), (2185, 0), (312, 0)]
578	2	1	8	0	[]
579	1	1	5	0	[]
580	30	2	8	2	[(4988, 2), (798, 0)]
581	1	1	2	0	[]
582	2	1	2	0	[]
583	2	4	16	0	[]
584	2	1	8	0	[]
585	75	3	8	20	[(80, 0), (4511, 2), (3108, 2), (5740, 0), (7279, 1), (6025, 0), (4517, 0), (4011, 1), (4825, 1), (4474, 0), (8221, 0), (7639, 0), (2734, 1), (5022, 0), (1062, 0), (6659, 0), (704, 2), (4667, 0), (1741, 2), (577, 0)]
586	6	3	8	0	[]
587	1	1	8	1	[(1919, 2)]
588	2	5	2	0	[]
589	5	2	8	6	[(80, 0), (8221, 0), (2850, 0), (7217, 0), (5022, 0), (6381, 0)]
590	2	2	8	0	[]
591	1	1	2	0	[]
592	1	16	32	0	[]
593	1	1	8	0	[]
594	2	1	8	0	[]
595	3	5	8	1	[(7548, 1)]
596	3	1	8	3	[(1509, 2), (9052, 0), (6123, 2)]
597	3	1	8	1	[(2917, 0)]
598	3	1	8	1	[(147, 0)]
599	4	3	8	1	[(6381, 0)]
600	1	1	8	0	[]
601	4	1	8	0	[]
602	3	1	8	0	[]
603	2	1	8	0	[]
604	2	1	6	0	[]
605	1	1	8	0	[]
606	2	1	8	0	[]
607	2	4	8	4	[(1175, 0), (50, 0), (2007, 0), (9035, 0)]
608	5	1	8	0	[]
609	1	1	8	0	[]
610	2	1	8	0	[]
611	3	1	8	1	[(707, 1)]
612	4	5	8	0	[]
613	13	6	8	2	[(614, 2), (8897, 0)]
614	53	3	8	19	[(1523, 0), (9010, 0), (5810, 0), (299, 1), (2701, 0), (92, 0), (5922, 0), (4965, 2), (2819, 2), (2872, 0), (6414, 0), (4454, 0), (5812, 0), (3263, 0), (5883, 0), (6410, 1), (6537, 1), (207, 0), (8124, 1)]
615	14	2	8	1	[(8767, 2)]
616	9	3	8	1	[(798, 0)]
617	6	2	8	0	[]
618	53	2	8	17	[(80, 1), (4998, 2), (4797, 0), (9228, 0), (1287, 2), (1522, 2), (2772, 0), (3654, 2), (2033, 0), (7426, 0), (798, 0), (290, 2), (8767, 2), (1051, 2), (4996, 2), (1356, 2), (1788, 0)]
619	2	1	8	0	[]
620	2	2	4	0	[]
621	1	1	8	0	[]
622	1	1	8	0	[]
623	2	1	8	0	[]
624	1	4	8	0	[]
625	5	2	8	2	[(4941, 1), (1919, 2)]
626	100	2	8	50	[(6334, 0), (9301, 0), (3982, 0), (1173, 0), (3283, 0), (7338, 0), (5376, 0), (2035, 2), (1153, 0), (8653, 0), (6474, 2), (401, 0), (1328, 0), (4025, 0), (4772, 1), (7639, 0), (4866, 0), (3077, 0), (7613, 0), (9095, 0), (7880, 0), (290, 0), (4762, 0), (2186, 0), (5418, 0), (738, 0), (3343, 0), (1522, 0), (5063, 0), (6861, 0), (5689, 0), (516, 0), (6838, 0), (4874, 0), (5411, 0), (80, 0), (8386, 0), (6003, 0), (6230, 0), (1405, 0), (7067, 0), (1349, 2), (6694, 0), (3994, 0), (5905, 0), (7486, 0), (1683, 0), (3590, 0), (4568, 0), (147, 0)]
627	1	2	8	0	[]
628	4	1	8	0	[]
629	2	1	8	0	[]
630	2	1	3	0	[]
631	1	1	8	0	[]
632	5	1	8	0	[]
633	4	1	8	0	[]
634	2	2	8	11	[(4459, 0), (1509, 0), (9091, 0), (2714, 0), (5463, 0), (1346, 0), (2940, 0), (2488, 0), (5490, 0), (8287, 0), (4698, 0)]
635	6	2	8	0	[]
636	95	1	8	42	[(9049, 2), (3015, 0), (2802, 2), (6910, 1), (968, 0), (2892, 1), (4174, 0), (7998, 0), (7100, 2), (5770, 1), (7638, 1), (4214, 1), (7513, 1), (6336, 1), (1541, 0), (4429, 0), (3490, 2), (7960, 0), (4890, 2), (9074, 2), (2214, 2), (9168, 1), (3301, 1), (6220, 2), (7087, 2), (5064, 0), (3680, 2), (1456, 1), (3286, 0), (3964, 2), (6597, 0), (7732, 1), (7785, 2), (7656, 0), (5747, 2), (9136, 2), (4253, 0), (923, 0), (798, 0), (415, 1), (1309, 0), (1544, 2)]
637	1	1	32	0	[]
638	13	3	8	1	[(8360, 0)]
639	2	1	8	0	[]
640	4	1	8	0	[]
641	2	1	8	0	[]
642	25	6	8	1	[(798, 0)]
643	1	1	8	0	[]
644	1	2	8	0	[]
645	1	1	8	1	[(3908, 0)]
646	27	6	8	33	[(2116, 2), (8314, 1), (6748, 1), (8862, 1), (1046, 1), (6858, 0), (6142, 1), (6023, 0), (5553, 0), (4995, 0), (8709, 0), (380, 1), (3634, 0), (8541, 1), (1858, 0), (5011, 1), (1129, 2), (5840, 2), (1153, 1), (7115, 0), (2767, 0), (4442, 2), (6342, 0), (1118, 2), (5815, 2), (1525, 2), (7947, 0), (2902, 2), (8469, 2), (8180, 0), (798, 0), (3896, 1), (6776, 1)]
647	2	3	2	0	[]
648	1	4	8	0	[]
649	1	1	2	0	[]
650	5	1	2	0	[]
651	2	1	8	0	[]
652	2	1	8	0	[]
653	2	1	8	1	[(798, 0)]
654	2	6	8	0	[]
655	26	1	8	6	[(1356, 0), (2353, 1), (737, 2), (5034, 2), (5490, 0), (312, 0)]
656	2	12	8	0	[]
657	1	1	4	0	[]
658	2	2	16	0	[]
659	6	1	4	0	[]
660	1	2	8	0	[]
661	3	1	8	0	[]
662	2	1	8	0	[]
663	2	2	4	0	[]
664	6	1	8	0	[]
665	1	4	8	0	[]
666	23	11	16	17	[(8669, 1), (735, 2), (4205, 1), (6892, 1), (8300, 1), (1559, 1), (8088, 0), (420, 1), (4346, 1), (7987, 0), (2107, 0), (7457, 0), (1982, 1), (1643, 1), (5736, 2), (5784, 2), (5897, 1)]
667	2	1	8	1	[(4242, 2)]
668	4	5	8	1	[(426, 2)]
669	2	1	8	0	[]
670	2	1	5	0	[]
671	2	4	8	0	[]
672	1	1	2	0	[]
673	1	1	8	0	[]
674	5	1	8	1	[(7725, 1)]
675	1	4	8	0	[]
676	1	1	8	0	[]
677	1	11	16	0	[]
678	1	1	8	0	[]
679	1	1	8	0	[]
680	1	1	8	0	[]
681	3	1	8	0	[]
682	5	1	8	0	[]
683	2	12	8	0	[]
684	2	1	8	0	[]
685	6	1	3	2	[(5905, 0), (6408, 0)]
686	1	4	8	0	[]
687	4	6	8	1	[(6659, 0)]
688	36	6	8	16	[(1511, 0), (7268, 0), (6259, 0), (3283, 0), (6406, 0), (3124, 0), (2244, 2), (5817, 0), (4754, 0), (4039, 0), (6269, 0), (1153, 0), (2616, 0), (4511, 0), (3996, 0), (7763, 0)]
689	5	6	8	1	[(4825, 0)]
690	2	1	8	0	[]
691	1	1	6	0	[]
692	4	1	8	0	[]
693	14	2	8	4	[(3534, 1), (1026, 0), (6726, 0), (8753, 0)]
694	1	1	5	0	[]
695	27	4	8	9	[(3108, 1), (7732, 2), (5864, 0), (8796, 2), (6839, 2), (798, 0), (6659, 0), (3526, 0), (3414, 2)]
696	2	6	8	1	[(798, 0)]
697	2	1	8	0	[]
698	1	1	2	0	[]
699	1	2	32	0	[]
700	2	1	2	0	[]
701	41	4	16	25	[(1042, 0), (4833, 1), (9308, 2), (4105, 0), (7382, 1), (1927, 0), (1993, 2), (4682, 0), (4015, 0), (8717, 0), (1279, 0), (4060, 1), (3660, 0), (391, 0), (578, 0), (7935, 0), (2641, 0), (8684, 0), (1919, 0), (2191, 1), (5747, 0), (704, 2), (358, 0), (2485, 0), (798, 0)]
702	58	3	8	20	[(7217, 2), (8370, 0), (3108, 2), (5828, 2), (1728, 0), (655, 0), (2462, 1), (704, 2), (48, 2), (3654, 0), (7267, 0), (2244, 0), (7516, 1), (9095, 0), (4210, 0), (3657, 0), (6659, 0), (8223, 1), (7935, 0), (798, 0)]
703	8	1	8	0	[]
704	61	5	32	56	[(3368, 1), (7626, 2), (5080, 1), (6061, 1), (3284, 1), (2739, 1), (3241, 1), (3414, 1), (6659, 0), (7045, 2), (4661, 2), (8587, 2), (1741, 2), (3942, 2), (1326, 0), (5135, 2), (2964, 2), (2851, 1), (8347, 2), (7217, 2), (1328, 2), (5363, 2), (3117, 1), (4221, 1), (9216, 2), (6381, 2), (4520, 2), (971, 2), (7392, 2), (4994, 2), (1637, 1), (4014, 2), (4190, 2), (8137, 2), (6185, 2), (273, 1), (4210, 2), (4275, 2), (5420, 2), (8834, 2), (80, 2), (4550, 1), (2175, 2), (6385, 2), (6034, 2), (7555, 2), (3321, 1), (4048, 2), (5905, 2), (8707, 2), (3039, 1), (4630, 2), (8162, 1), (6082, 1), (6060, 2), (4710, 2)]
705	1	1	8	0	[]
706	2	4	8	0	[]
707	7	1	8	1	[(611, 0)]
708	2	6	8	0	[]
709	3	4	8	5	[(3283, 1), (7733, 1), (5022, 0), (1222, 0), (5449, 2)]
710	3	1	8	0	[]
711	2	1	7	0	[]
712	1	1	1	0	[]
713	2	1	8	0	[]
714	1	1	8	1	[(1328, 2)]
715	4	1	8	0	[]
716	3	3	8	1	[(4941, 0)]
717	1	2	8	0	[]
718	2	5	8	0	[]
719	2	1	8	0	[]
720	8	1	8	0	[]
721	1	1	8	0	[]
722	1	1	2	0	[]
723	1	1	2	0	[]
724	2	1	8	0	[]
725	25	1	8	16	[(8053, 2), (5747, 0), (6619, 0), (5446, 0), (4341, 0), (2917, 0), (5288, 0), (3619, 0), (3851, 0), (8433, 0), (8435, 0), (6671, 0), (8980, 0), (1314, 0), (5699, 0), (8297, 2)]
726	135	6	8	111	[(8473, 2), (4320, 2), (1919, 0), (1664, 1), (7855, 2), (1710, 2), (1026, 0), (887, 1), (6819, 1), (1195, 0), (2229, 0), (7433, 0), (399, 0), (5792, 1), (6566, 0), (3612, 2), (5830, 1), (4006, 1), (6949, 0), (576, 1), (4083, 2), (5256, 0), (5374, 2), (1201, 1), (3720, 0), (16, 2), (3388, 1), (8109, 2), (2904, 0), (680, 2), (7487, 1), (5283, 1), (3815, 1), (510, 2), (5699, 1), (7895, 1), (8942, 1), (647, 2), (2029, 0), (6731, 1), (8328, 2), (6536, 2), (1078, 0), (4224, 2), (8468, 1), (3156, 1), (3293, 2), (5559, 1), (3211, 0), (6692, 1), (3736, 2), (392, 0), (1735, 0), (404, 1), (6761, 1), (4354, 1), (8797, 0), (1622, 2), (5616, 2), (1442, 2), (7631, 2), (8192, 2), (2342, 1), (7146, 1), (4900, 1), (7330, 2), (819, 2), (2862, 2), (3297, 1), (3191, 0), (3908, 1), (3179, 0), (8824, 1), (1494, 1), (487, 0), (3621, 0), (5638, 0), (2277, 2), (1483, 2), (4446, 1), (9249, 1), (5530, 1), (9038, 2), (8976, 1), (974, 2), (7337, 2), (7559, 0), (8060, 2), (8347, 2), (2663, 2), (3262, 1), (3212, 2), (2347, 0), (8022, 0), (4603, 1), (2068, 0), (7074, 2), (8600, 0), (5840, 0), (5282, 1), (7571, 0), (4669, 2), (9140, 2), (627, 0), (8734, 1), (8463, 0), (2819, 0), (7777, 2), (8338, 0), (1270, 0), (4861, 1)]
727	3	1	8	2	[(3359, 0), (3960, 0)]
728	8	1	8	1	[(798, 0)]
729	2	1	8	0	[]
730	3	1	2	0	[]
731	1	1	1	0	[]
732	7	1	2	0	[]
733	2	1	8	0	[]
734	1	12	16	0	[]
735	1	1	8	0	[]
736	37	4	8	1	[(4825, 2)]
737	10	5	32	56	[(3368, 1), (7626, 2), (5080, 1), (6061, 1), (3284, 1), (2739, 1), (8221, 0), (3241, 1), (3414, 1), (7045, 2), (4661, 2), (8587, 2), (1741, 2), (3942, 2), (5135, 2), (2851, 1), (8347, 2), (7217, 2), (1328, 2), (5363, 2), (3117, 1), (4221, 1), (6381, 2), (4471, 0), (4520, 2), (5684, 0), (7392, 2), (4994, 2), (1637, 0), (4014, 2), (1904, 0), (6185, 2), (273, 1), (8304, 2), (4210, 2), (4275, 2), (5420, 2), (8834, 2), (8106, 0), (80, 2), (4550, 1), (2175, 2), (6034, 2), (6385, 2), (7555, 2), (3321, 1), (4048, 0), (5905, 0), (1850, 0), (8707, 2), (3039, 1), (4630, 2), (8162, 1), (6082, 1), (6060, 2), (4710, 2)]
738	8	1	8	3	[(4706, 0), (5028, 0), (208, 0)]
739	2	2	16	0	[]
740	3	1	2	0	[]
741	2	1	8	0	[]
742	1	1	1	0	[]
743	1	4	8	0	[]
744	2	4	8	0	[]
745	2	1	8	0	[]
746	12	3	8	1	[(4825, 2)]
747	4	2	8	3	[(4825, 1), (122, 2), (1019, 2)]
748	2	1	1	0	[]
749	2	4	8	0	[]
750	2	1	8	0	[]
751	1	1	1	0	[]
752	2	1	8	0	[]
753	16	1	8	0	[]
754	2	1	8	0	[]
755	6	12	16	0	[]
756	23	2	8	5	[(3802, 2), (7681, 1), (1059, 2), (648, 0), (708, 1)]
757	3	2	8	2	[(473, 1), (798, 0)]
758	2	1	8	0	[]
759	1	4	16	0	[]
760	2	1	8	0	[]
761	1	4	8	0	[]
762	2	1	8	0	[]
763	3	1	8	0	[]
764	2	1	8	0	[]
765	2	2	16	0	[]
766	4	3	8	0	[]
767	6	2	8	1	[(798, 0)]
768	6	2	8	1	[(4706, 0)]
769	12	4	2	0	[]
770	1	1	8	0	[]
771	2	1	8	0	[]
772	1	1	8	0	[]
773	5	1	8	0	[]
774	40	6	8	5	[(80, 2), (2889, 2), (1919, 2), (798, 0), (5551, 1)]
775	2	1	8	0	[]
776	3	1	8	1	[(5022, 1)]
777	2	1	8	0	[]
778	2	1	8	0	[]
779	3	1	8	0	[]
780	2	4	8	42	[(1733, 0), (4333, 0), (1684, 0), (9029, 0), (3506, 0), (3893, 0), (8112, 0), (8191, 0), (2883, 0), (2067, 0), (5551, 0), (2417, 0), (6471, 0), (1770, 0), (3203, 0), (5508, 0), (2579, 0), (5623, 0), (1407, 0), (5011, 0), (4195, 0), (8831, 0), (387, 0), (8837, 0), (6647, 0), (3008, 0), (2464, 0), (2570, 0), (5296, 0), (7007, 0), (8547, 0), (7361, 0), (5395, 0), (4391, 0), (2402, 0), (5767, 0), (5725, 0), (6680, 0), (2476, 0), (4684, 0), (6430, 0), (5060, 0)]
781	2	3	8	0	[]
782	319	6	8	22	[(3771, 0), (2972, 0), (1919, 1), (6269, 0), (688, 0), (6659, 0), (1983, 0), (541, 0), (5028, 0), (276, 0), (3487, 0), (208, 0), (8653, 0), (5856, 0), (2668, 0), (6408, 0), (4551, 0), (3993, 0), (6694, 0), (798, 0), (536, 0), (4568, 0)]
783	1	1	8	0	[]
784	1	1	8	0	[]
785	2	1	1	0	[]
786	2	1	8	0	[]
787	2	1	8	0	[]
788	5	4	8	0	[]
789	6	1	8	0	[]
790	3	2	16	0	[]
791	8	1	7	1	[(6643, 2)]
792	2	2	8	0	[]
793	15	2	2	1	[(7085, 0)]
794	1	32	96	0	[]
795	6	4	16	0	[]
796	7	1	8	0	[]
797	3	1	8	0	[]
